# call qx qy qz carve_dist ground_y open_to_sky path_m path_measured darkness roof_y
14399 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14400 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14401 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14402 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14403 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14404 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14405 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14406 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14407 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14408 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14409 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14410 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14411 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14412 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14413 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14414 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14415 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14416 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14417 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14418 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14419 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14420 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14421 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14422 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14423 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14424 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14425 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14426 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14427 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14428 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14429 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14430 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14431 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14432 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14433 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14434 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14435 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14436 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14437 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14438 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14439 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14440 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14441 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14442 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14443 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14444 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14445 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14446 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14447 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14448 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14449 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14450 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14451 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14452 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14453 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14454 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14455 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14456 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14457 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14458 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14459 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14460 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14461 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14462 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14463 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14464 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14465 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14466 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14467 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14468 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14469 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14470 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14471 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14472 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14473 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14474 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14475 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14476 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14477 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14478 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14479 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14480 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14481 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14482 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14483 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14484 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14485 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14486 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14487 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14488 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14489 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14490 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14491 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14492 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14493 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14494 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14495 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14496 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14497 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14498 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14499 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14500 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14501 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14502 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14503 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14504 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14505 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14506 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14507 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14508 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14509 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14510 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14511 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14512 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14513 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14514 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14515 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14516 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14517 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14518 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14519 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14520 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14521 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14522 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14523 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14524 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14525 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14526 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14527 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14528 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14529 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14530 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14531 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14532 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14533 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14534 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14535 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14536 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14537 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14538 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14539 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14540 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14541 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14542 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14543 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14544 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14545 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14546 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14547 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14548 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14549 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14550 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14551 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14552 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14553 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14554 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14555 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14556 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14557 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14558 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14559 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14560 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14561 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14562 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14563 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14564 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14565 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14566 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14567 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14568 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14569 806.135 52.632 238.911 -0.458088 70.361 0 50.096 1 1.000000 55.455
14570 806.134 52.703 238.914 -0.461990 70.360 0 50.091 1 1.000000 55.456
14571 806.134 52.703 238.914 -0.461990 70.360 0 50.091 1 1.000000 55.456
14572 806.134 52.703 238.914 -0.461990 70.360 0 50.091 1 1.000000 55.456
14573 806.133 52.772 238.917 -0.465745 70.360 0 50.086 1 1.000000 55.456
14574 806.133 52.772 238.917 -0.465745 70.360 0 50.086 1 1.000000 55.456
14575 806.133 52.772 238.917 -0.465745 70.360 0 50.086 1 1.000000 55.456
14576 806.133 52.772 238.917 -0.465745 70.360 0 50.086 1 1.000000 55.456
14577 806.133 52.772 238.917 -0.465745 70.360 0 50.086 1 1.000000 55.456
14578 806.110 52.837 238.911 -0.441916 70.361 0 50.081 1 1.000000 55.457
14579 806.110 52.837 238.911 -0.441916 70.361 0 50.081 1 1.000000 55.457
14580 806.110 52.837 238.911 -0.441916 70.361 0 50.081 1 1.000000 55.457
14581 806.110 52.837 238.911 -0.441916 70.361 0 50.081 1 1.000000 55.457
14582 806.110 52.837 238.911 -0.441916 70.361 0 50.081 1 1.000000 55.457
14583 806.109 52.900 238.913 -0.441553 70.361 0 50.077 1 1.000000 55.457
14584 806.088 52.960 238.907 -0.419550 70.362 0 50.073 1 1.000000 55.458
14585 806.105 53.063 238.921 -0.440205 70.361 0 50.065 1 1.000000 55.459
14586 806.105 53.063 238.921 -0.440205 70.361 0 50.065 1 1.000000 55.459
14587 806.105 53.063 238.921 -0.440205 70.361 0 50.065 1 1.000000 55.459
14588 806.120 53.109 238.929 -0.457408 70.359 0 50.061 1 1.000000 55.459
14589 806.120 53.109 238.929 -0.457408 70.359 0 50.061 1 1.000000 55.459
14590 806.120 53.109 238.929 -0.457408 70.359 0 50.061 1 1.000000 55.459
14591 806.120 53.109 238.929 -0.457408 70.359 0 50.061 1 1.000000 55.459
14592 806.120 53.109 238.929 -0.457408 70.359 0 50.061 1 1.000000 55.459
14593 806.120 53.109 238.929 -0.457408 70.359 0 50.061 1 1.000000 55.459
14594 806.131 53.155 238.935 -0.469189 70.358 0 50.056 1 1.000000 55.460
14595 806.131 53.155 238.935 -0.469189 70.358 0 50.056 1 1.000000 55.460
14596 806.131 53.155 238.935 -0.469189 70.358 0 50.056 1 1.000000 55.460
14597 806.131 53.155 238.935 -0.469189 70.358 0 50.056 1 1.000000 55.460
14598 806.131 53.155 238.935 -0.469189 70.358 0 50.056 1 1.000000 55.460
14599 806.140 53.199 238.936 -0.476809 70.358 0 50.049 1 1.000000 55.461
14600 806.140 53.199 238.936 -0.476809 70.358 0 50.049 1 1.000000 55.461
14601 806.140 53.199 238.936 -0.476809 70.358 0 50.049 1 1.000000 55.461
14602 806.140 53.199 238.936 -0.476809 70.358 0 50.049 1 1.000000 55.461
14603 806.140 53.199 238.936 -0.476809 70.358 0 50.049 1 1.000000 55.461
14604 806.145 53.242 238.935 -0.480590 70.358 0 50.040 1 1.000000 55.462
14605 806.145 53.242 238.935 -0.480590 70.358 0 50.040 1 1.000000 55.462
14606 806.145 53.242 238.935 -0.480590 70.358 0 50.040 1 1.000000 55.462
14607 806.145 53.242 238.935 -0.480590 70.358 0 50.040 1 1.000000 55.462
14608 806.145 53.242 238.935 -0.480590 70.358 0 50.040 1 1.000000 55.462
14609 806.145 53.242 238.935 -0.480590 70.358 0 50.040 1 1.000000 55.462
14610 806.151 53.283 238.933 -0.485276 70.358 0 50.030 1 1.000000 55.463
14611 806.151 53.283 238.933 -0.485276 70.358 0 50.030 1 1.000000 55.463
14612 806.151 53.283 238.933 -0.485276 70.358 0 50.030 1 1.000000 55.463
14613 806.158 53.320 238.930 -0.489630 70.358 0 50.021 1 1.000000 55.464
14614 806.158 53.320 238.930 -0.489630 70.358 0 50.021 1 1.000000 55.464
14615 806.158 53.320 238.930 -0.489630 70.358 0 50.021 1 1.000000 55.464
14616 806.158 53.320 238.930 -0.489630 70.358 0 50.021 1 1.000000 55.464
14617 806.158 53.320 238.930 -0.489630 70.358 0 50.021 1 1.000000 55.464
14618 806.164 53.355 238.927 -0.493588 70.358 0 50.012 1 1.000000 55.465
14619 806.164 53.355 238.927 -0.493588 70.358 0 50.012 1 1.000000 55.465
14620 806.164 53.355 238.927 -0.493588 70.358 0 50.012 1 1.000000 55.465
14621 806.164 53.355 238.927 -0.493588 70.358 0 50.012 1 1.000000 55.465
14622 806.169 53.387 238.925 -0.497161 70.358 0 50.003 1 1.000000 55.466
14623 806.169 53.387 238.925 -0.497161 70.358 0 50.003 1 1.000000 55.466
14624 806.169 53.387 238.925 -0.497161 70.358 0 50.003 1 1.000000 55.466
14625 806.169 53.387 238.925 -0.497161 70.358 0 50.003 1 1.000000 55.466
14626 806.169 53.387 238.925 -0.497161 70.358 0 50.003 1 1.000000 55.466
14627 806.182 53.396 238.924 -0.507868 70.358 0 49.996 1 1.000000 55.467
14628 806.182 53.396 238.924 -0.507868 70.358 0 49.996 1 1.000000 55.467
14629 806.182 53.396 238.924 -0.507868 70.358 0 49.996 1 1.000000 55.467
14630 806.182 53.396 238.924 -0.507868 70.358 0 49.996 1 1.000000 55.467
14631 806.182 53.396 238.924 -0.507868 70.358 0 49.996 1 1.000000 55.467
14632 806.191 53.400 238.922 -0.515846 70.358 0 49.991 1 1.000000 55.468
14633 806.191 53.400 238.922 -0.515846 70.358 0 49.991 1 1.000000 55.468
14634 806.191 53.400 238.922 -0.515846 70.358 0 49.991 1 1.000000 55.468
14635 806.191 53.400 238.922 -0.515846 70.358 0 49.991 1 1.000000 55.468
14636 806.191 53.400 238.922 -0.515846 70.358 0 49.991 1 1.000000 55.468
14637 806.200 53.403 238.921 -0.522891 70.358 0 49.985 1 1.000000 55.468
14638 806.200 53.403 238.921 -0.522891 70.358 0 49.985 1 1.000000 55.468
14639 806.200 53.403 238.921 -0.522891 70.358 0 49.985 1 1.000000 55.468
14640 806.200 53.403 238.921 -0.522891 70.358 0 49.985 1 1.000000 55.468
14641 806.200 53.403 238.921 -0.522891 70.358 0 49.985 1 1.000000 55.468
14642 806.207 53.405 238.919 -0.529109 70.358 0 49.980 1 1.000000 55.469
14643 806.207 53.405 238.919 -0.529109 70.358 0 49.980 1 1.000000 55.469
14644 806.207 53.405 238.919 -0.529109 70.358 0 49.980 1 1.000000 55.469
14645 806.207 53.405 238.919 -0.529109 70.358 0 49.980 1 1.000000 55.469
14646 806.207 53.405 238.919 -0.529109 70.358 0 49.980 1 1.000000 55.469
14647 806.214 53.408 238.917 -0.534457 70.358 0 49.976 1 1.000000 55.469
14648 806.214 53.408 238.917 -0.534457 70.358 0 49.976 1 1.000000 55.469
14649 806.214 53.408 238.917 -0.534457 70.358 0 49.976 1 1.000000 55.469
14650 806.214 53.408 238.917 -0.534457 70.358 0 49.976 1 1.000000 55.469
14651 806.220 53.409 238.915 -0.538988 70.358 0 49.971 1 1.000000 55.470
14652 806.220 53.409 238.915 -0.538988 70.358 0 49.971 1 1.000000 55.470
14653 806.220 53.409 238.915 -0.538988 70.358 0 49.971 1 1.000000 55.470
14654 806.220 53.409 238.915 -0.538988 70.358 0 49.971 1 1.000000 55.470
14655 806.220 53.409 238.915 -0.538988 70.358 0 49.971 1 1.000000 55.470
14656 806.225 53.411 238.913 -0.542703 70.358 0 49.967 1 1.000000 55.470
14657 806.225 53.411 238.913 -0.542703 70.358 0 49.967 1 1.000000 55.470
14658 806.225 53.411 238.913 -0.542703 70.358 0 49.967 1 1.000000 55.470
14659 806.225 53.411 238.913 -0.542703 70.358 0 49.967 1 1.000000 55.470
14660 806.225 53.411 238.913 -0.542703 70.358 0 49.967 1 1.000000 55.470
14661 806.229 53.412 238.911 -0.545475 70.358 0 49.963 1 1.000000 55.471
14662 806.229 53.412 238.911 -0.545475 70.358 0 49.963 1 1.000000 55.471
14663 806.229 53.412 238.911 -0.545475 70.358 0 49.963 1 1.000000 55.471
14664 806.229 53.412 238.911 -0.545475 70.358 0 49.963 1 1.000000 55.471
14665 806.229 53.412 238.911 -0.545475 70.358 0 49.963 1 1.000000 55.471
14666 806.232 53.413 238.908 -0.547436 70.358 0 49.959 1 1.000000 55.471
14667 806.232 53.413 238.908 -0.547436 70.358 0 49.959 1 1.000000 55.471
14668 806.232 53.413 238.908 -0.547436 70.358 0 49.959 1 1.000000 55.471
14669 806.232 53.413 238.908 -0.547436 70.358 0 49.959 1 1.000000 55.471
14670 806.235 53.414 238.906 -0.548576 70.358 0 49.956 1 1.000000 55.472
14671 806.235 53.414 238.906 -0.548576 70.358 0 49.956 1 1.000000 55.472
14672 806.235 53.414 238.906 -0.548576 70.358 0 49.956 1 1.000000 55.472
14673 806.235 53.414 238.906 -0.548576 70.358 0 49.956 1 1.000000 55.472
14674 806.236 53.415 238.903 -0.548846 70.359 0 49.953 1 1.000000 55.472
14675 806.236 53.415 238.903 -0.548846 70.359 0 49.953 1 1.000000 55.472
14676 806.236 53.415 238.903 -0.548846 70.359 0 49.953 1 1.000000 55.472
14677 806.236 53.415 238.903 -0.548846 70.359 0 49.953 1 1.000000 55.472
14678 806.237 53.415 238.900 -0.548233 70.359 0 49.950 1 1.000000 55.473
14679 806.237 53.415 238.900 -0.548233 70.359 0 49.950 1 1.000000 55.473
14680 806.237 53.415 238.900 -0.548233 70.359 0 49.950 1 1.000000 55.473
14681 806.237 53.415 238.900 -0.548233 70.359 0 49.950 1 1.000000 55.473
14682 806.238 53.412 238.897 -0.547578 70.359 0 49.947 1 1.000000 55.473
14683 806.238 53.412 238.897 -0.547578 70.359 0 49.947 1 1.000000 55.473
